location_key,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd
US_OR_41001,77.6,,,,,,,,,,,,
US_OR_41003,81.915385,,,,,,,,,,,,
US_OR_41005,79.897403,,,,,,,,,,,,
US_OR_41007,77.990909,,,,,,,,,,,,
US_OR_41009,78.72,,,,,,,,,,,,
US_OR_41011,76.208333,,,,,,,,,,,,
US_OR_41013,77.25,,,,,,,,,,,,
US_OR_41015,75.85,,,,,,,,,,,,
US_OR_41017,79.913636,,,,,,,,,,,,
US_OR_41019,76.872727,,,,,,,,,,,,
US_OR_41021,80.5,,,,,,,,,,,,
US_OR_41023,81.4,,,,,,,,,,,,
US_OR_41025,77.8,,,,,,,,,,,,
US_OR_41027,81.3,,,,,,,,,,,,
US_OR_41029,78.34,,,,,,,,,,,,
US_OR_41031,78.0,,,,,,,,,,,,
US_OR_41033,76.85625,,,,,,,,,,,,
US_OR_41035,77.63,,,,,,,,,,,,
US_OR_41037,79.15,,,,,,,,,,,,
US_OR_41039,78.764557,,,,,,,,,,,,
US_OR_41041,77.911765,,,,,,,,,,,,
US_OR_41043,77.885714,,,,,,,,,,,,
US_OR_41045,77.771429,,,,,,,,,,,,
US_OR_41047,79.308772,,,,,,,,,,,,
US_OR_41049,80.5,,,,,,,,,,,,
US_OR_41051,78.872785,,,,,,,,,,,,
US_OR_41053,79.263636,,,,,,,,,,,,
US_OR_41055,81.7,,,,,,,,,,,,
US_OR_41057,78.325,,,,,,,,,,,,
US_OR_41059,78.971429,,,,,,,,,,,,
US_OR_41061,78.4125,,,,,,,,,,,,
US_OR_41063,78.9,,,,,,,,,,,,
US_OR_41065,77.8875,,,,,,,,,,,,
US_OR_41067,81.20101,,,,,,,,,,,,
US_OR_41069,78.2,,,,,,,,,,,,
US_OR_41071,79.611765,,,,,,,,,,,,
US_PA,78.1,,,,,,,,,,,,
US_PA_42001,79.995455,,,,,,,,,,,,
US_PA_42003,77.236134,,,,,,,,,,,,
US_PA_42005,77.789474,,,,,,,,,,,,
US_PA_42007,77.204,,,,,,,,,,,,
US_PA_42009,78.581818,,,,,,,,,,,,
US_PA_42011,78.464773,,,,,,,,,,,,
US_PA_42013,77.538235,,,,,,,,,,,,
US_PA_42015,79.192857,,,,,,,,,,,,
US_PA_42017,79.608571,,,,,,,,,,,,
US_PA_42019,78.867442,,,,,,,,,,,,
US_PA_42021,77.34359,,,,,,,,,,,,
US_PA_42023,79.4,,,,,,,,,,,,
US_PA_42025,77.008333,,,,,,,,,,,,
US_PA_42027,81.782609,,,,,,,,,,,,
US_PA_42029,80.772727,,,,,,,,,,,,
US_PA_42031,79.18,,,,,,,,,,,,
US_PA_42033,78.12,,,,,,,,,,,,
US_PA_42035,79.166667,,,,,,,,,,,,
US_PA_42037,78.414286,,,,,,,,,,,,
US_PA_42039,77.713636,,,,,,,,,,,,
US_PA_42041,79.813043,,,,,,,,,,,,
US_PA_42043,78.069231,,,,,,,,,,,,
US_PA_42045,77.659712,,,,,,,,,,,,
US_PA_42047,78.333333,,,,,,,,,,,,
US_PA_42049,77.30303,,,,,,,,,,,,
US_PA_42051,76.337143,,,,,,,,,,,,
US_PA_42053,76.0,,,,,,,,,,,,
US_PA_42055,80.055556,,,,,,,,,,,,
US_PA_42057,76.966667,,,,,,,,,,,,
US_PA_42059,77.833333,,,,,,,,,,,,
US_PA_42061,79.958333,,,,,,,,,,,,
US_PA_42063,78.82,,,,,,,,,,,,
US_PA_42065,77.746154,,,,,,,,,,,,
US_PA_42067,79.38,,,,,,,,,,,,
US_PA_42069,76.664912,,,,,,,,,,,,
US_PA_42071,79.841837,,,,,,,,,,,,
US_PA_42073,76.989286,,,,,,,,,,,,
US_PA_42075,78.948387,,,,,,,,,,,,
US_PA_42077,79.35,,,,,,,,,,,,
US_PA_42079,76.528283,,,,,,,,,,,,
US_PA_42081,79.07037,,,,,,,,,,,,
US_PA_42083,77.05,,,,,,,,,,,,
US_PA_42085,77.267857,,,,,,,,,,,,
US_PA_42087,78.591667,,,,,,,,,,,,
US_PA_42089,79.593333,,,,,,,,,,,,
US_PA_42091,80.246602,,,,,,,,,,,,
US_PA_42093,79.375,,,,,,,,,,,,
US_PA_42095,79.680303,,,,,,,,,,,,
US_PA_42097,77.033333,,,,,,,,,,,,
US_PA_42099,77.17,,,,,,,,,,,,
US_PA_42101,75.379718,,,,,,,,,,,,
US_PA_42103,80.48,,,,,,,,,,,,
US_PA_42105,79.72,,,,,,,,,,,,
US_PA_42107,76.292308,,,,,,,,,,,,
US_PA_42109,81.171429,,,,,,,,,,,,
US_PA_42111,78.057143,,,,,,,,,,,,
US_PA_42113,76.95,,,,,,,,,,,,
US_PA_42115,79.263636,,,,,,,,,,,,
US_PA_42117,78.57,,,,,,,,,,,,
US_PA_42119,80.557143,,,,,,,,,,,,
US_PA_42121,77.275,,,,,,,,,,,,
US_PA_42123,78.530769,,,,,,,,,,,,
US_PA_42125,76.985965,,,,,,,,,,,,
US_PA_42127,77.733333,,,,,,,,,,,,
US_PA_42129,77.955102,,,,,,,,,,,,
US_PA_42131,79.385714,,,,,,,,,,,,
US_PA_42133,78.3625,,,,,,,,,,,,
US_PR,79.78832,,,,,,,,,,,,
US_RI,79.8,,,,,,,,,,,,
US_RI_44001,80.7,,,,,,,,,,,,
US_RI_44003,78.87027,,,,,,,,,,,,
US_RI_44005,80.515,,,,,,,,,,,,
US_RI_44007,78.528571,,,,,,,,,,,,
US_RI_44009,80.64,,,,,,,,,,,,
US_SC,76.5,,,,,,,,,,,,
US_SC_45001,77.65,,,,,,,,,,,,
US_SC_45003,77.08,,,,,,,,,,,,
US_SC_45005,72.5,,,,,,,,,,,,
US_SC_45007,76.520513,,,,,,,,,,,,
US_SC_45009,75.6,,,,,,,,,,,,
US_SC_45011,75.74,,,,,,,,,,,,
US_SC_45013,80.01875,,,,,,,,,,,,
US_SC_45015,76.955263,,,,,,,,,,,,
US_SC_45017,75.933333,,,,,,,,,,,,
US_SC_45019,77.616,,,,,,,,,,,,
US_SC_45021,74.184615,,,,,,,,,,,,
US_SC_45023,73.754545,,,,,,,,,,,,
US_SC_45025,75.42,,,,,,,,,,,,
US_SC_45027,75.4,,,,,,,,,,,,
US_SC_45029,73.533333,,,,,,,,,,,,
US_SC_45031,73.453333,,,,,,,,,,,,
US_SC_45033,75.05,,,,,,,,,,,,
US_SC_45035,78.004348,,,,,,,,,,,,
US_SC_45037,77.05,,,,,,,,,,,,
US_SC_45039,76.25,,,,,,,,,,,,
US_SC_45041,74.50625,,,,,,,,,,,,
US_SC_45043,76.264286,,,,,,,,,,,,
US_SC_45045,77.543119,,,,,,,,,,,,
US_SC_45047,77.885714,,,,,,,,,,,,
US_SC_45049,75.72,,,,,,,,,,,,
US_SC_45051,77.034328,,,,,,,,,,,,
US_SC_45053,75.85,,,,,,,,,,,,
US_SC_45055,75.38,,,,,,,,,,,,
US_SC_45057,75.461538,,,,,,,,,,,,
US_SC_45059,75.453333,,,,,,,,,,,,
US_SC_45061,73.283333,,,,,,,,,,,,
US_SC_45063,77.739437,,,,,,,,,,,,
US_SC_45065,77.45,,,,,,,,,,,,
US_SC_45067,73.75,,,,,,,,,,,,
US_SC_45069,73.728571,,,,,,,,,,,,
US_SC_45071,77.3875,,,,,,,,,,,,
US_SC_45073,76.05,,,,,,,,,,,,
US_SC_45075,74.333333,,,,,,,,,,,,
US_SC_45077,75.534783,,,,,,,,,,,,
US_SC_45079,76.783562,,,,,,,,,,,,
US_SC_45081,78.2,,,,,,,,,,,,
US_SC_45083,76.241791,,,,,,,,,,,,
US_SC_45085,75.266667,,,,,,,,,,,,
US_SC_45087,73.488889,,,,,,,,,,,,
US_SC_45089,73.18,,,,,,,,,,,,
US_SC_45091,77.175556,,,,,,,,,,,,
US_SD,78.9,,,,,,,,,,,,
US_SD_46003,83.5,,,,,,,,,,,,
US_SD_46005,78.766667,,,,,,,,,,,,
US_SD_46007,76.25,,,,,,,,,,,,
US_SD_46009,83.75,,,,,,,,,,,,
US_SD_46011,80.016667,,,,,,,,,,,,
US_SD_46013,79.7375,,,,,,,,,,,,
US_SD_46015,78.9,,,,,,,,,,,,
US_SD_46017,74.8,,,,,,,,,,,,
US_SD_46019,81.9,,,,,,,,,,,,
US_SD_46021,81.6,,,,,,,,,,,,
US_SD_46023,80.266667,,,,,,,,,,,,
US_SD_46025,80.9,,,,,,,,,,,,
US_SD_46027,78.866667,,,,,,,,,,,,
US_SD_46029,82.471429,,,,,,,,,,,,
US_SD_46031,78.5,,,,,,,,,,,,
US_SD_46033,80.15,,,,,,,,,,,,
US_SD_46035,80.875,,,,,,,,,,,,
US_SD_46037,78.666667,,,,,,,,,,,,
US_SD_46039,83.55,,,,,,,,,,,,
US_SD_46041,78.8,,,,,,,,,,,,
US_SD_46043,82.7,,,,,,,,,,,,
US_SD_46045,81.1,,,,,,,,,,,,
US_SD_46047,76.75,,,,,,,,,,,,
US_SD_46049,81.8,,,,,,,,,,,,
US_SD_46051,81.55,,,,,,,,,,,,
US_SD_46053,76.6,,,,,,,,,,,,
US_SD_46055,81.9,,,,,,,,,,,,
US_SD_46057,81.7,,,,,,,,,,,,
US_SD_46059,81.25,,,,,,,,,,,,
US_SD_46063,84.1,,,,,,,,,,,,
US_SD_46065,79.85,,,,,,,,,,,,
US_SD_46067,80.533333,,,,,,,,,,,,
US_SD_46069,80.8,,,,,,,,,,,,
US_SD_46071,80.2,,,,,,,,,,,,
US_SD_46073,80.5,,,,,,,,,,,,
US_SD_46077,79.35,,,,,,,,,,,,
US_SD_46079,83.533333,,,,,,,,,,,,
US_SD_46081,79.26,,,,,,,,,,,,
US_SD_46083,80.75,,,,,,,,,,,,
US_SD_46085,82.35,,,,,,,,,,,,
US_SD_46087,77.35,,,,,,,,,,,,
US_SD_46089,80.4,,,,,,,,,,,,
US_SD_46093,81.0,,,,,,,,,,,,
US_SD_46095,77.2,,,,,,,,,,,,
US_SD_46097,79.4,,,,,,,,,,,,
US_SD_46099,79.225,,,,,,,,,,,,
US_SD_46101,77.2,,,,,,,,,,,,
US_SD_46103,79.313636,,,,,,,,,,,,
US_SD_46105,78.2,,,,,,,,,,,,
US_SD_46107,80.2,,,,,,,,,,,,
US_SD_46109,77.625,,,,,,,,,,,,
US_SD_46111,79.2,,,,,,,,,,,,
US_SD_46115,81.233333,,,,,,,,,,,,
US_SD_46117,80.9,,,,,,,,,,,,
US_SD_46119,79.4,,,,,,,,,,,,
US_SD_46121,74.7,,,,,,,,,,,,
US_SD_46123,80.55,,,,,,,,,,,,
US_SD_46125,80.1,,,,,,,,,,,,
US_SD_46127,80.666667,,,,,,,,,,,,
US_SD_46129,78.55,,,,,,,,,,,,
US_SD_46135,79.58,,,,,,,,,,,,
US_SD_46137,75.2,,,,,,,,,,,,
US_TN,75.5,,,,,,,,,,,,
US_TN_47001,76.4875,,,,,,,,,,,,
US_TN_47003,76.333333,,,,,,,,,,,,
US_TN_47005,72.78,,,,,,,,,,,,
US_TN_47007,76.566667,,,,,,,,,,,,
US_TN_47009,76.519048,,,,,,,,,,,,
US_TN_47011,75.194737,,,,,,,,,,,,
US_TN_47013,72.84,,,,,,,,,,,,
US_TN_47015,74.8,,,,,,,,,,,,
US_TN_47017,74.442857,,,,,,,,,,,,
US_TN_47019,75.029412,,,,,,,,,,,,
US_TN_47021,75.0,,,,,,,,,,,,
US_TN_47023,75.1,,,,,,,,,,,,
US_TN_47025,73.5625,,,,,,,,,,,,
US_TN_47027,73.05,,,,,,,,,,,,
US_TN_47029,72.7,,,,,,,,,,,,
US_TN_47031,74.409091,,,,,,,,,,,,
US_TN_47033,74.6,,,,,,,,,,,,
US_TN_47035,75.730769,,,,,,,,,,,,
US_TN_47037,76.507857,,,,,,,,,,,,
US_TN_47039,76.3,,,,,,,,,,,,
US_TN_47041,73.325,,,,,,,,,,,,
US_TN_47043,75.76,,,,,,,,,,,,
US_TN_47045,75.4875,,,,,,,,,,,,
US_TN_47047,76.063636,,,,,,,,,,,,
US_TN_47049,73.825,,,,,,,,,,,,
US_TN_47051,75.25,,,,,,,,,,,,
US_TN_47053,74.415385,,,,,,,,,,,,
US_TN_47055,74.8,,,,,,,,,,,,
US_TN_47057,73.3,,,,,,,,,,,,
US_TN_47059,74.915385,,,,,,,,,,,,
US_TN_47061,74.05,,,,,,,,,,,,
US_TN_47063,74.433333,,,,,,,,,,,,
US_TN_47065,76.281081,,,,,,,,,,,,
US_TN_47067,72.65,,,,,,,,,,,,
US_TN_47069,73.983333,,,,,,,,,,,,
US_TN_47071,73.433333,,,,,,,,,,,,
US_TN_47073,74.191667,,,,,,,,,,,,
US_TN_47075,74.166667,,,,,,,,,,,,
US_TN_47077,73.233333,,,,,,,,,,,,
US_TN_47079,73.366667,,,,,,,,,,,,
US_TN_47081,74.16,,,,,,,,,,,,
US_TN_47083,74.166667,,,,,,,,,,,,
US_TN_47085,75.14,,,,,,,,,,,,
US_TN_47087,72.35,,,,,,,,,,,,
US_TN_47089,75.525,,,,,,,,,,,,
US_TN_47091,73.72,,,,,,,,,,,,
US_TN_47093,76.047,,,,,,,,,,,,
US_TN_47095,73.5,,,,,,,,,,,,
US_TN_47097,74.0625,,,,,,,,,,,,
US_TN_47099,74.963636,,,,,,,,,,,,
US_TN_47101,75.75,,,,,,,,,,,,
US_TN_47103,75.411111,,,,,,,,,,,,
US_TN_47105,76.11,,,,,,,,,,,,
US_TN_47107,74.822222,,,,,,,,,,,,
US_TN_47109,73.657143,,,,,,,,,,,,
US_TN_47111,74.0,,,,,,,,,,,,
US_TN_47113,74.98,,,,,,,,,,,,
US_TN_47115,74.366667,,,,,,,,,,,,
US_TN_47117,75.32,,,,,,,,,,,,
US_TN_47119,76.629412,,,,,,,,,,,,
US_TN_47121,72.733333,,,,,,,,,,,,
US_TN_47123,75.057143,,,,,,,,,,,,
US_TN_47125,75.520833,,,,,,,,,,,,
US_TN_47127,78.2,,,,,,,,,,,,
US_TN_47129,73.975,,,,,,,,,,,,
US_TN_47131,75.1,,,,,,,,,,,,
US_TN_47133,73.528571,,,,,,,,,,,,
US_TN_47135,75.55,,,,,,,,,,,,
US_TN_47137,76.5,,,,,,,,,,,,
US_TN_47139,74.22,,,,,,,,,,,,
US_TN_47141,75.861538,,,,,,,,,,,,
US_TN_47143,74.783333,,,,,,,,,,,,
US_TN_47145,74.54,,,,,,,,,,,,
US_TN_47147,75.25,,,,,,,,,,,,
US_TN_47149,77.35814,,,,,,,,,,,,
US_TN_47151,72.2,,,,,,,,,,,,
US_TN_47153,76.066667,,,,,,,,,,,,
US_TN_47155,75.823529,,,,,,,,,,,,
US_TN_47157,74.794845,,,,,,,,,,,,
US_TN_47159,73.94,,,,,,,,,,,,
US_TN_47161,74.566667,,,,,,,,,,,,
US_TN_47163,75.351351,,,,,,,,,,,,
US_TN_47165,77.097143,,,,,,,,,,,,
US_TN_47167,74.916667,,,,,,,,,,,,
US_TN_47169,72.25,,,,,,,,,,,,
US_TN_47171,75.15,,,,,,,,,,,,
US_TN_47173,73.35,,,,,,,,,,,,
US_TN_47175,73.4,,,,,,,,,,,,
US_TN_47177,73.566667,,,,,,,,,,,,
US_TN_47179,75.736364,,,,,,,,,,,,
US_TN_47181,74.125,,,,,,,,,,,,
US_TN_47183,76.1,,,,,,,,,,,,
US_TN_47185,73.65,,,,,,,,,,,,
US_TN_47187,81.23125,,,,,,,,,,,,
US_TN_47189,76.963158,,,,,,,,,,,,
US_TX,78.4,,,,,,,,,,,,
US_TX_48001,77.455556,,,,,,,,,,,,
US_TX_48003,75.975,,,,,,,,,,,,
US_TX_48005,76.0,,,,,,,,,,,,
US_TX_48007,76.32,,,,,,,,,,,,
US_TX_48009,78.366667,,,,,,,,,,,,
US_TX_48011,86.2,,,,,,,,,,,,
US_TX_48013,77.9625,,,,,,,,,,,,
US_TX_48015,78.866667,,,,,,,,,,,,
US_TX_48017,80.5,,,,,,,,,,,,
US_TX_48019,80.34,,,,,,,,,,,,
US_TX_48021,77.78,,,,,,,,,,,,
US_TX_48023,74.4,,,,,,,,,,,,
US_TX_48025,76.116667,,,,,,,,,,,,
US_TX_48027,76.746154,,,,,,,,,,,,
US_TX_48029,77.780313,,,,,,,,,,,,
US_TX_48031,78.15,,,,,,,,,,,,
US_TX_48035,77.116667,,,,,,,,,,,,
US_TX_48037,75.122222,,,,,,,,,,,,
US_TX_48039,77.657143,,,,,,,,,,,,
US_TX_48041,78.52,,,,,,,,,,,,
US_TX_48043,81.766667,,,,,,,,,,,,
US_TX_48045,84.4,,,,,,,,,,,,
US_TX_48047,76.45,,,,,,,,,,,,
US_TX_48049,74.875,,,,,,,,,,,,
US_TX_48051,78.26,,,,,,,,,,,,
US_TX_48053,78.5875,,,,,,,,,,,,
US_TX_48055,77.9,,,,,,,,,,,,
US_TX_48057,78.4,,,,,,,,,,,,
US_TX_48059,76.433333,,,,,,,,,,,,
US_TX_48061,79.015663,,,,,,,,,,,,
US_TX_48063,76.133333,,,,,,,,,,,,
US_TX_48065,83.8,,,,,,,,,,,,
US_TX_48067,76.385714,,,,,,,,,,,,
US_TX_48069,76.9,,,,,,,,,,,,
US_TX_48071,77.86,,,,,,,,,,,,
US_TX_48073,76.45,,,,,,,,,,,,
US_TX_48075,78.4,,,,,,,,,,,,
US_TX_48077,77.7,,,,,,,,,,,,
US_TX_48079,76.3,,,,,,,,,,,,
US_TX_48081,81.2,,,,,,,,,,,,
US_TX_48083,77.466667,,,,,,,,,,,,
US_TX_48085,80.55,,,,,,,,,,,,
US_TX_48087,76.3,,,,,,,,,,,,
US_TX_48089,79.48,,,,,,,,,,,,
US_TX_48091,79.136364,,,,,,,,,,,,
US_TX_48093,79.725,,,,,,,,,,,,
US_TX_48095,86.8,,,,,,,,,,,,
US_TX_48097,76.2625,,,,,,,,,,,,
US_TX_48099,75.946154,,,,,,,,,,,,
US_TX_48101,79.8,,,,,,,,,,,,
US_TX_48103,76.8,,,,,,,,,,,,
US_TX_48105,79.2,,,,,,,,,,,,
US_TX_48107,77.866667,,,,,,,,,,,,
US_TX_48109,77.2,,,,,,,,,,,,
US_TX_48111,77.25,,,,,,,,,,,,
US_TX_48113,77.793777,,,,,,,,,,,,
US_TX_48115,78.425,,,,,,,,,,,,
US_TX_48117,78.35,,,,,,,,,,,,
US_TX_48119,75.1,,,,,,,,,,,,
US_TX_48121,79.588889,,,,,,,,,,,,
US_TX_48123,78.16,,,,,,,,,,,,
US_TX_48125,79.9,,,,,,,,,,,,
US_TX_48127,78.4,,,,,,,,,,,,
US_TX_48129,79.1,,,,,,,,,,,,
US_TX_48131,81.7,,,,,,,,,,,,
US_TX_48133,75.62,,,,,,,,,,,,
US_TX_48135,75.1,,,,,,,,,,,,
US_TX_48137,80.5,,,,,,,,,,,,
US_TX_48139,77.77,,,,,,,,,,,,
US_TX_48141,78.504828,,,,,,,,,,,,
US_TX_48143,79.7125,,,,,,,,,,,,
US_TX_48145,76.433333,,,,,,,,,,,,
US_TX_48147,76.677778,,,,,,,,,,,,
US_TX_48149,79.157143,,,,,,,,,,,,
US_TX_48151,77.85,,,,,,,,,,,,
US_TX_48153,77.8,,,,,,,,,,,,
US_TX_48155,82.2,,,,,,,,,,,,
US_TX_48157,80.349275,,,,,,,,,,,,
US_TX_48159,76.466667,,,,,,,,,,,,
US_TX_48161,76.114286,,,,,,,,,,,,
US_TX_48163,76.933333,,,,,,,,,,,,
US_TX_48165,78.4,,,,,,,,,,,,
US_TX_48167,76.848276,,,,,,,,,,,,
US_TX_48169,75.8,,,,,,,,,,,,
US_TX_48171,80.46,,,,,,,,,,,,
US_TX_48173,81.2,,,,,,,,,,,,
US_TX_48175,79.6,,,,,,,,,,,,
US_TX_48177,78.183333,,,,,,,,,,,,
US_TX_48179,76.157143,,,,,,,,,,,,
US_TX_48181,75.35,,,,,,,,,,,,
US_TX_48183,75.516667,,,,,,,,,,,,
US_TX_48185,78.75,,,,,,,,,,,,
US_TX_48187,79.048276,,,,,,,,,,,,
US_TX_48189,77.822222,,,,,,,,,,,,
US_TX_48191,75.7,,,,,,,,,,,,
US_TX_48193,78.566667,,,,,,,,,,,,
US_TX_48195,78.8,,,,,,,,,,,,
US_TX_48197,77.4,,,,,,,,,,,,
US_TX_48199,76.163636,,,,,,,,,,,,
US_TX_48201,77.954687,,,,,,,,,,,,
US_TX_48203,75.866667,,,,,,,,,,,,
US_TX_48205,83.5,,,,,,,,,,,,
US_TX_48207,79.25,,,,,,,,,,,,
US_TX_48209,78.842857,,,,,,,,,,,,
US_TX_48211,80.2,,,,,,,,,,,,
US_TX_48213,75.453333,,,,,,,,,,,,
US_TX_48215,80.347706,,,,,,,,,,,,
US_TX_48217,76.21,,,,,,,,,,,,
US_TX_48219,76.857143,,,,,,,,,,,,
US_TX_48221,77.47,,,,,,,,,,,,
US_TX_48223,76.655556,,,,,,,,,,,,
US_TX_48225,77.157143,,,,,,,,,,,,
US_TX_48227,73.76,,,,,,,,,,,,
US_TX_48229,77.2,,,,,,,,,,,,
US_TX_48231,76.021053,,,,,,,,,,,,
US_TX_48233,74.6,,,,,,,,,,,,
US_TX_48235,79.2,,,,,,,,,,,,
US_TX_48237,76.8,,,,,,,,,,,,
US_TX_48239,78.733333,,,,,,,,,,,,
US_TX_48241,75.2375,,,,,,,,,,,,
US_TX_48243,82.2,,,,,,,,,,,,
US_TX_48245,74.956923,,,,,,,,,,,,
US_TX_48247,76.1,,,,,,,,,,,,
US_TX_48249,76.628571,,,,,,,,,,,,
US_TX_48251,76.985185,,,,,,,,,,,,
US_TX_48253,73.45,,,,,,,,,,,,
US_TX_48255,79.275,,,,,,,,,,,,
US_TX_48257,76.4375,,,,,,,,,,,,
US_TX_48259,81.133333,,,,,,,,,,,,
US_TX_48265,78.44,,,,,,,,,,,,
US_TX_48267,81.7,,,,,,,,,,,,
US_TX_48273,76.58,,,,,,,,,,,,
US_TX_48275,77.05,,,,,,,,,,,,
US_TX_48277,74.391667,,,,,,,,,,,,
US_TX_48279,77.08,,,,,,,,,,,,
US_TX_48281,78.475,,,,,,,,,,,,
US_TX_48283,79.2,,,,,,,,,,,,
US_TX_48285,78.983333,,,,,,,,,,,,
US_TX_48287,78.3,,,,,,,,,,,,
US_TX_48289,81.933333,,,,,,,,,,,,
US_TX_48291,76.107692,,,,,,,,,,,,
US_TX_48293,76.3,,,,,,,,,,,,
US_TX_48295,81.25,,,,,,,,,,,,
US_TX_48297,78.65,,,,,,,,,,,,
US_TX_48299,78.84,,,,,,,,,,,,
US_TX_48303,76.932759,,,,,,,,,,,,
US_TX_48305,78.666667,,,,,,,,,,,,
US_TX_48307,78.466667,,,,,,,,,,,,
US_TX_48309,76.795556,,,,,,,,,,,,
US_TX_48313,74.933333,,,,,,,,,,,,
US_TX_48315,72.533333,,,,,,,,,,,,
US_TX_48317,84.2,,,,,,,,,,,,
US_TX_48319,83.2,,,,,,,,,,,,
US_TX_48321,76.36,,,,,,,,,,,,
US_TX_48323,78.488889,,,,,,,,,,,,
US_TX_48325,79.7,,,,,,,,,,,,
US_TX_48327,86.4,,,,,,,,,,,,
US_TX_48329,78.123077,,,,,,,,,,,,
US_TX_48331,77.585714,,,,,,,,,,,,
US_TX_48333,80.8,,,,,,,,,,,,
US_TX_48335,79.1,,,,,,,,,,,,
US_TX_48337,75.24,,,,,,,,,,,,
US_TX_48339,78.029825,,,,,,,,,,,,
US_TX_48341,78.55,,,,,,,,,,,,
US_TX_48343,77.733333,,,,,,,,,,,,
US_TX_48345,75.7,,,,,,,,,,,,
US_TX_48347,75.927273,,,,,,,,,,,,
US_TX_48349,77.47,,,,,,,,,,,,
US_TX_48351,76.825,,,,,,,,,,,,
US_TX_48353,75.64,,,,,,,,,,,,
US_TX_48355,77.30274,,,,,,,,,,,,
US_TX_48357,78.4,,,,,,,,,,,,
US_TX_48359,79.0,,,,,,,,,,,,
US_TX_48361,74.47,,,,,,,,,,,,
US_TX_48363,76.4,,,,,,,,,,,,
US_TX_48365,76.266667,,,,,,,,,,,,
US_TX_48367,77.405263,,,,,,,,,,,,
US_TX_48369,79.3,,,,,,,,,,,,
US_TX_48371,77.8,,,,,,,,,,,,
US_TX_48373,74.222222,,,,,,,,,,,,
US_TX_48375,74.754839,,,,,,,,,,,,
US_TX_48377,78.85,,,,,,,,,,,,
US_TX_48379,80.45,,,,,,,,,,,,
US_TX_48381,78.1375,,,,,,,,,,,,
US_TX_48383,77.5,,,,,,,,,,,,
US_TX_48385,78.3,,,,,,,,,,,,
US_TX_48387,75.9,,,,,,,,,,,,
US_TX_48389,77.22,,,,,,,,,,,,
US_TX_48391,76.75,,,,,,,,,,,,
US_TX_48393,78.6,,,,,,,,,,,,
US_TX_48395,78.775,,,,,,,,,,,,
US_TX_48397,78.990909,,,,,,,,,,,,
US_TX_48399,78.575,,,,,,,,,,,,
US_TX_48401,76.215385,,,,,,,,,,,,
US_TX_48403,75.8,,,,,,,,,,,,
US_TX_48405,74.133333,,,,,,,,,,,,
US_TX_48407,74.6,,,,,,,,,,,,
US_TX_48409,77.10625,,,,,,,,,,,,
US_TX_48411,79.55,,,,,,,,,,,,
US_TX_48413,85.3,,,,,,,,,,,,
US_TX_48415,76.3,,,,,,,,,,,,
US_TX_48417,80.3,,,,,,,,,,,,
US_TX_48419,75.183333,,,,,,,,,,,,
US_TX_48421,87.3,,,,,,,,,,,,
US_TX_48423,77.3425,,,,,,,,,,,,
US_TX_48425,78.65,,,,,,,,,,,,
US_TX_48427,77.392308,,,,,,,,,,,,
US_TX_48429,76.633333,,,,,,,,,,,,
US_TX_48431,84.0,,,,,,,,,,,,
US_TX_48433,76.7,,,,,,,,,,,,
US_TX_48435,79.6,,,,,,,,,,,,
US_TX_48437,80.6,,,,,,,,,,,,
US_TX_48439,77.543396,,,,,,,,,,,,
US_TX_48441,75.3,,,,,,,,,,,,
US_TX_48443,79.6,,,,,,,,,,,,
US_TX_48445,76.2,,,,,,,,,,,,
US_TX_48447,78.4,,,,,,,,,,,,
US_TX_48449,76.5375,,,,,,,,,,,,
US_TX_48451,77.256522,,,,,,,,,,,,
US_TX_48453,79.770879,,,,,,,,,,,,
US_TX_48455,77.14,,,,,,,,,,,,
US_TX_48457,77.12,,,,,,,,,,,,
US_TX_48459,75.985714,,,,,,,,,,,,
US_TX_48461,80.25,,,,,,,,,,,,
US_TX_48463,78.68,,,,,,,,,,,,
US_TX_48465,78.944444,,,,,,,,,,,,
US_TX_48467,77.81,,,,,,,,,,,,
US_TX_48469,77.468182,,,,,,,,,,,,
US_TX_48471,77.425,,,,,,,,,,,,
US_TX_48473,80.1,,,,,,,,,,,,
US_TX_48475,77.566667,,,,,,,,,,,,
US_TX_48477,78.6,,,,,,,,,,,,
US_TX_48479,78.62963,,,,,,,,,,,,
US_TX_48481,77.6,,,,,,,,,,,,
US_TX_48483,77.0,,,,,,,,,,,,
US_TX_48485,74.463636,,,,,,,,,,,,
US_TX_48487,75.633333,,,,,,,,,,,,
US_TX_48489,78.75,,,,,,,,,,,,
US_TX_48491,79.352564,,,,,,,,,,,,
US_TX_48493,79.86,,,,,,,,,,,,
US_TX_48495,75.566667,,,,,,,,,,,,
US_TX_48497,78.42,,,,,,,,,,,,
US_TX_48499,76.0,,,,,,,,,,,,
US_TX_48501,78.5,,,,,,,,,,,,
US_TX_48503,75.275,,,,,,,,,,,,
US_TX_48505,78.766667,,,,,,,,,,,,
US_TX_48507,77.575,,,,,,,,,,,,
US_UT,79.6,,,,,,,,,,,,
US_UT_49001,80.2,,,,,,,,,,,,
